Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	age	gender	accuracy	country
4	4	4	2	5	4	4	4	5	4	5	4	14	2	89	US
2	2	4	4	4	2	2	2	4	4	4	2	43	2	100	US
1	1	5	5	2	3	4	2	3	4	4	5	39	2	80	US
4	1	5	5	5	1	1	1	2	5	5	5	41	1	90	US
5	5	2	1	2	5	5	5	1	2	2	2	19	1	90	US
5	1	1	1	1	5	5	2	1	1	4	2	43	1	100	US
2	1	5	5	5	1	2	2	2	5	5	5	17	2	90	AU
2	2	4	5	4	2	3	3	5	4	5	5	28	2	70	ES
4	4	1	1	5	4	5	5	1	1	1	1	20	1	87	GB
4	5	2	2	5	4	5	3	1	2	1	2	28	2	90	UG
5	2	1	1	5	4	5	5	1	3	1	2	32	2	80	BE
3	2	2	4	4	5	2	3	4	4	4	2	24	1	50	HU
3	4	1	4	2	4	2	5	3	1	3	4	17	2	90	US
5	4	1	2	4	4	4	5	2	4	2	2	23	2	90	SG
4	2	2	2	3	4	4	4	3	4	4	3	33	2	85	GB
2	2	4	4	2	4	4	2	4	4	4	4	16	1	100	US
1	1	4	4	4	1	2	2	5	5	5	4	18	1	90	NL
5	5	2	2	2	5	5	4	1	1	2	2	16	1	98	AU
1	1	5	5	3	1	1	1	5	5	5	5	13	2	80	US
5	3	2	0	4	4	4	4	4	3	2	2	15	2	70	US
4	4	3	1	2	4	4	4	4	4	2	3	18	1	85	US
5	4	4	4	5	4	4	4	5	2	4	2	19	1	75	US
5	4	1	1	2	5	4	3	1	2	1	2	20	1	80	US
5	4	2	2	4	4	5	5	1	1	1	1	28	1	100	IN
4	5	2	2	2	1	5	4	3	1	1	2	35	0	80	US
5	5	1	1	1	5	4	5	1	1	1	1	57	1	100	US
4	3	2	4	4	3	3	2	3	4	4	2	15	3	79	US
5	5	3	3	4	5	5	5	3	4	2	1	16	1	75	US
4	3	2	5	3	2	5	4	2	2	3	4	19	2	80	PH
5	4	1	2	1	5	5	4	2	3	2	3	25	2	100	US
2	2	4	5	5	4	2	1	4	4	5	5	20	1	99	NZ
5	4	2	3	4	3	5	4	1	3	2	4	18	2	100	US
4	3	2	2	4	4	2	3	4	3	2	3	17	2	70	SG
5	5	1	2	1	3	4	2	2	1	1	1	41	2	100	US
5	4	1	1	4	5	5	5	1	1	1	1	17	2	95	US
5	2	1	2	4	4	5	5	1	2	1	1	17	2	95	US
4	5	2	2	3	4	4	4	0	3	2	5	33	1	70	AR
5	4	1	2	4	4	5	4	4	2	2	2	22	2	70	US
3	2	4	4	1	4	4	1	4	4	4	2	59	1	80	GB
4	4	1	1	2	5	5	2	1	3	1	3	20	1	98	US
5	5	2	1	3	5	3	4	4	2	2	3	32	1	90	US
5	5	1	2	3	4	5	5	2	2	1	3	13	2	100	US
5	4	2	2	4	5	5	5	2	2	4	4	32	2	100	US
1	1	4	2	4	4	4	4	1	4	3	4	23	1	65	US
1	1	4	4	5	1	4	1	5	5	4	5	34	2	80	AU
5	5	1	1	1	5	5	5	1	1	1	1	60	2	100	US
4	2	2	2	4	3	4	4	2	4	4	2	21	2	95	US
4	1	5	5	5	1	1	1	5	5	5	5	58	1	100	US
4	4	2	1	2	4	5	4	1	1	2	4	50	2	100	US
4	4	2	2	4	4	5	4	4	2	4	3	23	1	65	SK
3	4	5	5	2	5	2	4	5	4	5	5	25	1	100	KE
2	1	5	5	2	5	4	4	2	4	4	4	58	1	100	US
1	1	1	1	1	1	1	1	1	1	1	1	45	1	100	US
5	5	2	1	5	5	4	5	1	1	1	1	40	1	80	US
4	5	2	2	4	3	5	3	1	2	1	2	22	1	80	PL
5	3	2	1	5	4	5	4	1	2	4	1	34	2	80	US
4	5	2	3	2	4	5	3	4	2	2	1	18	1	100	US
4	1	3	1	2	1	5	3	1	1	1	1	54	2	100	US
3	2	4	4	5	4	3	3	4	4	4	4	37	1	50	US
3	2	4	4	4	4	4	4	2	4	4	4	35	2	70	CA
0	4	2	1	1	5	4	3	4	4	4	2	69	2	85	US
3	4	5	5	5	1	2	3	5	5	5	3	18	2	100	US
5	4	1	5	2	4	5	1	1	4	2	4	16	1	99	CA
4	4	2	2	1	4	2	3	1	2	1	1	38	1	99	US
5	5	1	1	2	5	5	5	1	1	1	1	27	1	100	US
4	2	4	5	4	3	2	5	4	4	2	4	26	1	80	US
4	4	2	2	2	5	4	5	1	2	4	4	17	2	100	US
4	4	2	1	2	4	4	4	2	2	2	2	48	2	98	US
5	4	1	1	5	5	5	4	1	2	1	2	24	2	80	IN
5	1	1	2	5	5	5	5	4	2	4	5	21	2	99	PK
2	4	2	1	3	4	4	3	4	1	2	3	15	2	90	US
4	4	2	2	2	3	4	3	2	2	4	4	45	2	85	FI
5	3	2	4	4	5	2	3	2	2	3	4	31	2	85	CH
5	5	2	2	1	5	4	5	2	1	2	1	22	1	100	TH
5	5	1	1	2	5	2	4	5	1	1	1	51	1	100	TR
1	3	5	4	3	4	4	3	4	5	4	3	14	2	90	US
4	4	2	1	4	5	3	5	0	1	1	3	23	1	4	FI
2	2	2	2	2	4	4	3	2	3	2	2	14	1	30	US
4	4	3	3	4	4	2	3	2	2	4	4	15	2	86	IE
3	2	2	1	2	4	5	5	1	2	4	3	19	1	80	US
4	4	2	2	4	4	4	2	4	2	3	2	45	2	89	US
4	4	2	2	4	4	4	4	2	2	2	4	32	2	80	NZ
4	4	2	1	2	5	5	5	2	1	2	4	16	2	92	ID
4	5	2	2	2	2	4	3	2	4	4	2	19	2	85	IN
4	3	4	2	2	2	4	5	2	4	2	2	29	1	94	US
4	1	3	2	5	4	4	3	2	3	1	4	19	1	75	AR
4	3	2	2	2	4	5	3	2	4	2	3	20	2	90	US
5	5	4	3	2	3	4	4	2	4	2	3	21	2	85	US
1	3	4	3	5	1	1	1	5	1	5	4	13	1	80	US
5	5	1	1	2	5	5	5	1	1	1	5	23	1	90	US
1	2	2	2	4	4	5	5	1	2	2	5	31	2	90	US
5	5	1	1	1	5	5	5	1	1	1	1	63	1	100	CA
2	5	5	5	5	3	4	3	4	4	5	3	35	2	70	NZ
4	4	2	1	4	4	5	2	1	3	2	2	18	2	60	US
5	5	1	1	3	1	5	5	1	1	1	3	20	1	95	US
4	5	4	2	2	4	4	4	2	2	2	3	33	1	85	US
5	5	1	1	4	4	5	5	1	2	1	3	29	1	95	US
5	5	1	5	2	5	5	3	1	1	1	2	43	2	100	US
3	2	3	4	4	4	4	3	2	2	2	4	17	1	75	AU
4	3	2	2	4	4	5	4	2	2	3	4	23	1	90	RO
1	1	2	3	3	4	1	3	5	1	4	1	18	1	88	AU
3	5	4	4	3	2	2	3	1	2	4	2	21	2	70	IN
4	4	4	4	1	4	5	4	4	2	1	2	44	1	90	CA
3	2	4	5	5	4	1	2	5	5	4	5	17	1	97	GB
4	5	4	2	3	4	4	2	1	1	4	4	23	1	75	IN
4	4	1	1	4	2	2	4	4	2	2	2	55	1	86	US
2	2	4	4	5	2	2	3	4	4	4	4	70	1	100	US
4	4	3	5	4	4	4	2	3	2	3	3	15	2	87	US
5	4	2	1	3	5	4	5	4	2	1	2	20	1	80	US
3	4	3	1	4	5	5	5	2	2	1	3	23	2	90	A1
2	1	3	5	5	4	4	3	3	4	4	5	16	1	85	AU
5	5	1	1	1	5	5	5	4	4	1	4	19	1	90	US
5	4	1	2	5	5	4	4	1	4	4	1	19	1	87	SE
5	5	1	1	4	5	5	5	2	1	1	2	64	2	100	US
5	3	2	2	1	4	5	3	4	2	2	2	41	2	76	GB
5	4	1	1	1	5	5	5	1	1	1	2	20	1	80	DE
4	5	2	2	3	4	5	3	1	2	3	3	18	2	75	FR
4	5	3	4	5	2	2	2	5	5	2	4	20	2	100	IN
5	5	2	1	1	1	1	5	1	1	1	1	26	1	100	CA
1	1	4	4	5	4	4	4	2	3	4	5	20	2	70	SE
5	4	1	1	2	5	5	5	1	2	1	4	16	1	90	FR
4	4	2	2	4	4	4	3	3	2	2	4	17	2	60	US
4	4	1	1	2	5	5	4	1	2	2	3	16	2	98	US
4	4	5	5	5	2	4	3	4	5	5	5	16	2	99	AE
1	1	5	3	5	2	4	4	4	5	5	5	19	1	70	US
4	4	2	2	2	5	4	4	2	1	2	1	27	2	95	US
4	3	1	4	4	2	5	5	3	2	3	2	18	1	75	DE
4	4	4	2	5	4	5	4	1	1	4	5	17	2	75	US
3	2	4	2	4	2	4	4	4	3	4	3	35	3	65	US
4	1	5	4	4	2	2	3	4	5	3	4	30	1	92	US
3	3	4	4	4	4	2	2	3	3	4	2	25	1	75	MX
4	4	4	4	5	3	4	3	2	3	3	3	19	2	85	PH
1	1	5	5	5	1	3	3	5	4	5	4	35	2	95	CA
2	2	5	4	5	2	1	3	2	5	2	4	29	2	80	JP
4	1	1	3	4	3	2	4	4	3	4	4	36	1	70	DE
1	1	4	5	5	3	4	4	5	4	5	5	18	2	80	US
4	2	4	2	5	5	5	4	1	1	2	3	25	2	100	PL
1	1	3	3	5	2	5	4	2	3	3	3	28	1	70	EE
4	4	2	2	4	4	4	3	2	3	2	2	30	1	85	DK
4	3	1	2	3	2	4	4	1	1	2	3	18	2	95	DE
4	4	2	1	4	5	4	4	2	2	2	2	14	2	70	DK
4	2	4	4	5	2	4	2	3	3	3	4	35	2	70	GR
5	4	1	1	2	4	5	4	1	2	1	3	24	2	99	US
2	3	3	1	3	3	4	3	1	3	2	2	23	2	80	US
4	3	1	1	3	3	4	4	3	2	2	4	53	2	80	GB
4	4	2	2	4	5	4	4	2	2	2	2	28	2	95	US
3	1	4	4	5	2	2	4	4	4	4	4	19	2	75	SE
5	4	2	2	2	5	5	3	1	1	2	1	24	2	5	US
1	1	5	5	5	1	1	1	5	5	5	5	28	2	100	US
2	1	1	1	5	4	5	1	1	2	5	3	41	2	100	US
5	5	2	2	1	5	5	5	0	1	1	1	23	2	90	US
4	4	5	3	5	3	4	3	5	5	4	4	26	2	90	US
5	4	4	1	4	5	5	5	1	1	1	2	20	2	70	US
2	1	4	4	5	2	2	3	4	4	4	4	31	1	75	US
4	4	3	2	2	5	5	4	1	2	2	3	26	1	100	US
4	2	4	4	4	1	4	2	3	3	4	4	20	1	100	US
4	5	2	1	2	5	4	5	1	1	2	2	25	1	100	NP
5	4	1	1	4	5	5	5	1	1	2	4	52	1	100	AU
4	1	2	2	5	4	5	4	1	1	2	2	18	1	95	PH
4	5	2	5	2	4	2	1	3	4	5	2	16	2	90	CA
4	3	4	4	5	5	1	5	5	5	5	5	18	2	85	US
4	2	4	2	4	5	2	2	4	4	4	5	37	1	60	CA
5	5	1	1	4	5	5	5	1	1	1	4	14	1	97	PH
4	4	3	2	4	4	4	2	4	2	2	2	58	1	60	US
4	1	4	4	5	3	4	4	2	4	4	5	23	2	90	US
4	4	2	1	4	4	4	3	1	3	4	4	18	2	90	GB
4	4	2	4	4	2	4	2	2	2	4	4	16	2	70	US
5	5	4	2	2	4	5	4	1	1	4	2	19	2	95	US
4	5	3	4	4	5	5	4	4	4	3	2	14	1	100	US
5	5	2	3	3	4	4	3	2	2	1	3	16	2	86	US
2	3	2	2	4	2	4	4	1	2	2	2	27	2	40	US
4	5	2	2	2	4	5	4	2	2	4	2	65	1	100	US
2	1	3	4	1	4	4	3	4	2	2	5	74	2	90	US
4	5	3	5	4	5	5	5	5	1	5	2	16	2	98	US
4	4	3	3	4	4	3	3	3	2	3	3	20	1	90	BG
4	4	1	2	2	5	4	3	4	2	1	1	34	2	90	US
4	2	2	1	1	2	4	5	4	5	2	1	57	2	95	US
3	1	5	3	4	4	4	5	2	1	5	5	23	2	100	US
4	4	2	1	4	4	5	5	2	2	2	1	25	1	80	JP
4	4	2	2	2	4	5	2	1	2	2	4	26	2	90	ID
2	1	4	4	5	4	4	4	5	4	4	4	17	1	97	AU
5	4	2	1	2	4	5	5	1	2	2	2	25	2	80	AU
1	4	5	2	4	5	5	5	3	2	4	4	21	1	75	US
1	1	3	4	3	1	1	1	3	2	1	1	57	2	90	US
2	2	4	4	3	1	2	2	3	4	4	5	42	2	80	GB
3	5	1	1	4	5	5	4	1	1	1	1	42	1	90	US
5	5	1	1	2	5	5	5	1	1	1	2	29	1	90	US
5	4	2	1	3	5	4	4	2	1	1	2	61	2	100	BR
4	3	1	2	2	5	5	1	1	1	1	1	16	2	95	US
3	5	1	1	4	5	4	4	4	1	1	1	43	2	100	US
4	4	2	2	3	4	4	4	2	3	3	4	14	2	90	CA
4	4	2	2	5	3	4	2	2	2	4	4	19	1	80	US
5	5	1	1	2	5	5	4	2	2	2	2	26	1	85	CA
2	2	4	5	5	4	2	5	2	5	4	4	19	2	80	FR
4	2	1	1	4	3	4	3	2	2	2	2	31	1	100	US
4	4	2	4	4	4	5	4	4	1	1	1	18	1	60	US
4	4	3	2	5	4	5	5	3	2	3	3	24	1	7	MU
4	2	1	1	1	5	5	5	4	4	2	3	30	1	100	CA
5	2	5	5	5	5	5	5	2	2	3	5	40	1	100	IN
4	3	2	2	4	3	5	4	5	2	3	2	16	2	50	US
5	5	2	1	1	5	5	4	4	2	1	2	43	1	90	US
5	4	1	1	4	4	4	4	4	2	1	2	55	1	90	US
5	5	1	1	5	4	4	4	1	1	1	1	24	1	90	IN
5	5	3	4	5	5	5	4	3	2	1	4	45	1	95	US
3	3	2	2	4	4	4	4	3	3	2	3	52	1	60	DE
4	4	2	3	4	4	4	1	4	1	3	3	39	1	75	US
3	2	5	4	5	1	2	1	2	5	5	3	16	1	80	NL
5	5	2	5	2	5	5	5	1	1	1	3	26	1	57	US
4	4	1	2	4	2	4	3	2	2	2	2	46	1	80	US
5	4	2	2	2	4	4	4	4	3	2	2	15	2	75	US
4	2	2	4	2	4	4	4	4	4	4	4	24	2	80	US
4	3	2	2	4	5	3	5	1	1	2	3	57	1	90	US
4	4	2	2	3	4	3	2	3	2	2	3	36	1	90	US
1	1	5	5	5	2	3	3	4	4	5	3	24	1	80	CA
5	4	3	4	4	4	4	4	2	4	2	2	20	2	80	ID
1	4	2	2	4	2	5	4	2	2	2	3	19	2	70	GB
5	5	1	2	4	4	5	5	2	1	2	2	45	1	95	US
5	5	1	1	2	4	4	4	1	1	1	2	43	2	100	US
2	2	4	4	2	2	2	2	3	2	3	4	58	1	75	US
4	5	2	1	2	4	5	4	1	2	1	2	71	1	100	US
5	5	2	2	1	4	5	4	4	2	2	2	16	2	95	US
5	4	1	2	4	4	5	5	1	2	2	3	57	1	90	US
5	5	2	2	4	4	5	5	3	2	2	3	29	1	65	US
5	5	4	2	4	2	4	4	4	3	2	1	21	1	60	GB
3	3	3	4	4	4	4	4	2	4	4	3	17	2	4	PL
4	2	4	4	4	5	5	3	2	2	1	2	23	2	60	GB
1	3	2	4	5	3	4	3	4	3	3	4	23	1	50	RO
5	4	2	3	4	2	5	4	2	2	3	4	14	1	98	BR
4	5	5	5	5	5	4	2	4	1	5	5	14	2	100	US
4	3	1	1	5	4	5	5	1	2	2	2	40	1	80	DE
3	3	2	3	3	2	4	3	2	2	2	3	42	1	75	GB
4	3	2	2	4	4	4	3	4	4	2	3	16	2	89	US
5	5	1	1	2	5	5	4	2	1	1	1	52	2	99	US
4	3	4	2	4	4	4	3	4	2	2	2	19	2	70	GB
5	4	2	2	4	4	2	2	4	4	2	2	47	1	90	AU
4	2	3	4	4	4	2	4	5	2	4	4	20	2	80	US
5	4	1	1	4	5	5	5	1	1	1	2	26	1	90	US
4	5	2	2	4	4	4	5	4	1	2	3	18	2	90	PH
2	0	5	4	5	5	5	5	4	1	4	5	34	1	100	IN
4	1	4	4	4	4	4	3	2	4	4	2	55	2	90	US
5	5	2	2	2	5	4	5	1	1	1	2	21	2	95	AU
2	1	5	5	5	1	5	4	3	5	4	4	31	1	90	NL
1	3	2	2	2	3	4	4	1	2	2	2	17	2	98	IN
5	5	2	2	3	4	5	5	1	2	2	1	22	2	99	US
5	4	2	1	5	5	3	5	2	1	3	3	17	1	90	GB
2	2	1	1	1	1	5	2	4	4	5	5	54	2	95	ZA
4	5	4	3	4	4	5	2	2	2	2	2	13	2	75	US
3	5	2	2	2	4	4	4	2	3	3	2	17	1	90	PT
5	4	1	1	4	4	5	5	1	1	2	2	32	1	90	GB
2	4	5	4	3	4	4	3	5	4	4	5	21	1	60	FI
5	3	2	2	2	4	4	5	3	2	2	2	15	1	80	GB
5	5	4	4	5	1	5	1	5	4	5	4	28	1	90	IT
5	3	1	2	4	2	3	4	2	3	1	4	17	2	80	AT
3	4	2	2	4	5	5	4	4	4	2	4	26	1	80	PL
1	1	5	5	5	1	1	1	5	1	5	1	16	1	100	US
4	5	2	2	4	4	4	3	4	1	4	4	19	1	80	GB
4	2	2	3	4	4	4	2	2	2	2	2	81	2	80	US
4	5	2	1	2	4	4	3	2	1	1	4	41	1	100	US
4	4	2	2	3	5	4	3	2	2	2	3	24	2	90	CA
4	4	5	5	4	3	3	3	4	1	3	3	15	1	80	US
3	1	4	4	4	2	1	3	3	4	4	4	50	1	75	US
5	4	1	1	3	4	4	4	1	1	1	3	60	2	80	AU
4	4	3	3	2	1	2	2	2	1	3	2	13	3	100	PH
4	4	4	2	4	4	4	1	4	4	2	4	54	2	85	US
5	5	2	2	5	4	5	5	1	2	1	2	32	1	85	US
3	4	4	2	4	4	4	4	2	2	2	2	41	1	70	ZA
5	2	1	1	3	5	5	4	1	1	1	1	29	2	80	US
4	3	2	2	4	4	4	4	1	2	2	2	22	1	95	ES
4	4	4	4	4	5	4	4	1	2	2	2	21	1	80	SG
4	4	2	4	4	4	4	3	2	2	2	2	41	2	80	US
5	5	2	2	4	5	5	4	1	1	1	2	41	2	90	US
1	4	4	4	5	1	3	1	4	3	5	2	14	1	14	US
5	4	2	2	4	3	4	4	3	2	2	1	17	1	80	US
5	4	2	1	4	5	4	4	4	1	1	3	23	1	90	PL
4	3	1	1	2	3	3	4	4	2	4	4	61	2	50	AU
5	5	1	1	3	4	4	4	2	1	1	2	43	1	90	US
5	4	1	1	5	4	5	5	1	2	4	2	39	1	75	US
1	3	5	4	3	5	1	1	5	5	5	5	25	1	70	HU
2	1	4	4	3	2	5	3	4	3	4	3	19	1	100	US
5	4	2	1	1	5	5	4	2	2	2	2	25	2	90	US
4	2	2	1	4	5	5	5	3	1	1	2	21	1	90	US
5	5	1	3	4	5	5	5	1	2	1	1	20	1	98	US
3	2	2	2	4	2	4	3	2	2	2	2	40	2	70	US
5	5	1	1	1	5	5	4	2	1	1	2	53	2	100	US
4	3	1	3	1	4	5	4	1	1	1	3	26	2	75	GB
4	4	4	4	2	3	5	4	1	3	3	4	19	2	80	US
5	4	2	2	4	5	3	4	3	2	2	2	22	2	90	KR
4	1	4	4	4	2	4	3	4	4	4	3	26	2	50	AU
4	2	2	1	5	2	4	2	2	2	2	3	20	2	70	CA
4	4	2	2	2	4	4	4	2	2	2	2	40	2	90	GB
4	3	3	3	5	5	5	3	1	3	3	3	16	1	75	SG
5	2	1	1	1	5	4	5	4	1	1	1	30	2	100	CA
4	4	2	2	5	2	4	3	5	5	4	5	50	2	90	GB
5	4	1	2	3	5	5	4	1	1	1	2	26	1	97	US
2	1	4	4	1	4	5	3	2	2	2	2	16	1	80	US
4	3	2	4	2	1	3	4	2	4	3	2	25	2	95	CA
3	2	4	3	4	4	3	3	2	2	2	3	18	1	70	US
4	4	3	2	4	4	4	3	3	2	2	3	31	2	85	US
4	2	4	2	4	2	3	3	4	4	2	4	22	1	90	US
4	4	2	2	4	2	4	4	2	4	2	2	47	2	100	GB
4	4	3	2	4	4	4	4	4	4	3	3	13	2	75	US
5	5	1	1	1	5	5	5	1	2	1	3	64	2	98	US
1	1	4	4	4	1	3	2	4	4	4	4	17	2	95	CN
5	4	1	2	2	3	5	3	2	1	1	3	16	2	95	US
4	4	4	2	4	4	4	4	2	3	3	2	20	2	95	GB
4	5	4	2	5	3	4	2	2	3	4	4	18	2	85	US
5	4	2	2	4	4	4	4	2	2	1	2	39	2	70	US
5	4	1	2	4	4	5	4	2	3	1	4	15	1	90	US
4	1	4	5	5	2	2	3	4	4	4	3	18	2	87	US
3	4	4	2	5	2	5	3	2	5	2	3	24	2	90	US
5	5	2	1	5	5	5	5	1	1	2	2	15	2	99	AU
5	5	4	2	4	5	5	3	4	4	4	1	21	1	100	US
4	4	2	2	4	3	4	4	2	4	2	3	49	1	70	US
4	3	1	1	1	1	1	1	1	1	1	1	18	2	97	AU
5	4	1	1	4	5	4	4	4	5	2	1	28	1	98	IN
5	4	2	1	4	4	5	5	1	4	4	4	26	1	100	US
5	3	2	2	4	2	4	5	1	1	2	2	22	2	100	US
4	3	2	2	2	4	4	4	2	2	2	3	22	1	90	US
5	5	1	1	2	5	4	4	2	2	1	2	35	1	75	US
4	5	4	1	5	5	2	5	1	2	2	5	14	1	65	SG
4	4	5	5	5	4	4	2	4	3	5	5	16	1	90	AU
4	4	4	2	5	2	4	4	2	2	4	2	16	1	100	AU
4	4	1	2	2	4	4	4	2	2	2	4	42	2	95	CA
5	5	2	1	2	5	5	4	1	2	2	2	17	2	95	US
4	1	2	1	4	4	5	5	2	4	1	1	22	2	80	DE
5	5	4	2	4	5	2	4	4	4	3	1	30	2	80	AU
4	4	1	1	3	5	5	4	1	1	1	2	19	2	100	PL
4	4	2	1	5	4	3	3	2	2	4	2	23	2	93	US
4	2	2	4	5	5	5	4	5	1	2	4	34	2	90	US
4	1	4	4	3	5	4	2	4	2	4	3	14	2	80	US
4	5	2	2	1	5	4	4	2	1	1	2	53	1	95	US
5	5	1	4	4	5	5	4	2	2	2	1	58	1	100	US
2	2	2	2	3	3	4	3	2	2	2	3	46	2	95	US
5	2	5	5	2	4	1	1	3	1	3	5	14	1	50	US
2	4	4	1	3	4	2	4	3	4	5	4	13	1	80	US
4	2	4	4	5	3	5	4	4	4	4	4	20	2	90	US
4	2	4	2	5	4	4	2	3	2	2	3	38	2	75	AU
4	3	1	5	5	5	4	4	2	1	4	4	18	1	50	IN
4	2	5	5	4	3	4	2	4	5	5	3	21	1	82	IN
4	3	2	1	2	1	2	4	2	2	2	2	25	1	70	IN
5	4	2	1	4	4	4	4	5	2	2	2	17	1	90	US
4	3	1	1	1	4	5	4	2	1	1	1	16	2	85	AU
4	2	4	4	4	2	4	4	2	2	3	4	23	1	60	MY
2	3	4	4	2	3	4	4	2	2	2	2	26	2	100	US
5	4	1	1	2	5	5	3	5	1	2	4	28	2	92	US
4	4	2	4	4	4	4	4	2	2	2	4	40	1	80	US
5	1	5	5	5	2	4	2	5	5	5	5	18	1	100	GB
4	1	5	2	4	5	5	4	2	4	3	4	19	2	90	GB
4	2	5	5	4	2	2	2	5	5	5	4	22	2	90	CA
4	2	2	3	5	4	4	3	1	2	4	3	24	2	45	SE
4	2	4	4	2	4	4	4	2	4	2	4	33	1	90	US
3	4	4	4	4	4	4	4	2	2	3	4	55	1	100	AU
2	1	1	4	2	4	2	4	5	4	1	3	22	1	50	US
4	4	4	3	5	4	5	4	3	4	4	2	15	1	90	US
4	4	2	1	2	4	4	4	2	2	4	2	49	2	90	US
5	5	1	1	1	5	0	5	1	1	1	1	45	1	100	US
4	2	5	4	5	3	3	3	4	4	5	4	20	2	98	US
2	5	5	2	4	4	2	4	4	1	5	4	22	1	95	US
3	2	4	2	5	5	5	5	3	4	5	5	16	1	60	NO
4	4	1	1	3	4	4	4	1	2	1	2	59	2	90	US
5	3	3	1	5	3	5	5	5	4	4	2	26	2	50	US
4	3	5	5	5	5	2	3	4	5	5	5	18	2	100	US
4	3	3	3	5	3	4	3	3	4	5	3	17	1	80	HK
5	4	1	1	4	5	3	2	1	1	1	2	18	1	80	US
2	1	4	4	5	4	5	2	5	1	4	4	19	2	99	US
2	2	4	2	2	2	4	3	4	4	4	4	59	2	100	US
4	2	2	4	3	3	5	5	2	1	4	3	18	2	90	DE
4	4	5	2	3	2	4	4	3	2	4	3	16	2	70	GE
4	4	1	1	2	4	4	3	2	1	1	2	32	2	95	GR
4	2	1	3	4	4	3	4	1	1	1	1	19	2	90	SY
4	5	1	1	4	3	5	5	2	1	2	2	45	2	90	MX
4	4	3	1	4	2	4	3	1	3	3	2	18	2	90	US
4	3	5	4	2	3	4	4	3	2	2	4	17	2	90	US
4	3	2	2	2	2	4	4	4	3	4	2	23	2	60	IN
5	4	2	2	4	5	4	2	2	2	2	4	69	2	85	US
1	3	4	3	5	5	5	5	2	1	1	5	25	2	50	US
4	3	2	1	2	4	4	4	2	2	2	2	26	1	90	EU
5	5	2	1	2	4	4	4	2	2	3	2	33	2	80	GB
4	1	1	4	4	1	5	5	1	2	3	3	57	1	100	GG
5	5	1	1	5	5	5	5	1	1	1	1	42	1	90	US
4	2	2	4	4	4	5	2	2	2	2	2	27	2	80	US
4	4	1	1	1	3	5	4	2	2	1	3	20	2	85	US
1	1	5	5	3	1	5	1	5	5	5	5	24	2	100	US
4	2	4	2	4	4	4	4	1	2	2	2	49	2	70	US
5	5	3	3	3	5	4	4	1	2	1	3	16	2	70	AU
3	3	4	4	4	4	5	4	2	1	4	3	22	2	98	JM
4	4	2	2	5	4	4	4	2	1	2	2	22	1	50	DE
4	4	2	2	3	5	5	4	2	2	2	3	20	2	89	KR
1	4	4	5	5	4	1	3	5	2	4	3	36	1	100	US
2	4	5	3	3	2	3	2	3	4	5	4	18	2	50	US
2	2	1	4	2	5	2	2	4	2	1	3	47	1	75	US
4	5	2	1	3	4	4	4	2	1	2	2	30	1	95	PT
5	5	1	1	1	5	5	5	1	1	1	3	20	2	100	US
4	3	2	1	2	2	3	4	4	4	2	3	44	1	67	GR
5	4	2	2	2	4	4	4	4	2	2	5	42	2	100	FR
5	1	1	1	5	1	5	5	1	1	1	1	23	1	100	IN
4	2	5	2	3	4	5	4	4	4	4	1	30	1	50	US
4	4	2	2	4	2	4	4	2	2	2	2	23	2	90	PH
5	2	1	1	1	5	4	5	1	1	4	2	20	1	100	BR
2	4	5	4	5	4	3	4	4	2	4	3	20	2	100	US
4	4	2	1	4	2	4	4	2	2	2	2	22	2	99	US
5	4	1	2	4	4	5	5	1	2	2	1	19	1	89	CA
5	4	3	4	5	5	5	4	1	2	2	5	21	1	50	US
4	4	2	2	2	4	4	4	2	1	2	2	25	1	90	AU
2	2	4	4	3	3	2	3	4	4	4	4	55	2	75	US
4	3	3	4	2	2	1	4	3	5	2	4	23	1	35	NL
2	4	4	4	4	4	4	4	3	4	4	4	54	2	100	US
4	4	2	1	2	4	2	3	2	2	1	3	18	1	85	US
5	3	2	3	4	3	4	4	1	3	4	3	19	2	68	IN
4	4	2	2	4	4	4	4	3	2	2	3	23	2	70	CA
2	4	5	4	2	4	1	2	4	4	4	4	18	1	85	US
4	5	1	1	1	5	5	5	4	1	1	3	17	1	100	US
4	2	4	1	4	4	4	4	1	4	4	2	17	0	88	US
4	3	4	4	4	5	3	2	4	4	4	3	22	1	90	US
5	4	1	1	2	4	4	4	2	2	2	2	44	1	90	US
4	2	4	2	2	4	4	4	4	2	2	4	61	2	85	US
5	4	4	4	2	5	3	2	4	1	2	2	14	2	90	AP
4	4	3	2	4	3	4	3	3	2	3	2	34	2	90	US
2	1	5	5	5	4	2	1	1	4	4	4	32	2	99	US
4	3	4	2	4	5	4	4	3	5	4	4	13	1	80	US
1	4	3	3	3	3	1	3	3	2	2	5	17	1	100	US
5	5	1	1	4	4	5	3	1	1	1	2	17	1	95	US
4	3	3	4	3	5	3	3	2	1	2	3	18	1	87	US
3	3	5	1	3	2	3	4	2	2	1	3	4003	1	100	US
4	4	4	3	4	4	4	3	2	4	4	4	18	2	75	US
5	4	1	1	1	5	5	5	1	1	1	1	17	1	100	US
4	2	4	4	5	4	3	3	2	5	4	5	17	1	100	US
5	4	2	2	3	4	2	4	5	3	3	2	19	2	89	IN
4	3	4	5	4	3	4	4	3	4	3	4	54	2	75	CA
